violent_crime,violent_crime_sq
-196.73260682209497,0.07013520031207922
-200.69128280023872,0.07426004280511936
-201.5237591296678,0.07389622364362058
-196.85536847480475,0.07076506385339491
-191.4241445292513,0.06880337244125494
-199.96515768384762,0.07341711071040966
-200.80908150369538,0.0723574046430258
-197.70947926870258,0.07207738963035731
-198.15684540085638,0.07224034207003159
-188.3197902522866,0.06700032133191487
-195.73596546174392,0.07024899223777653
-199.75159724875,0.07284562393175101
-199.68347398300284,0.07279498156470564
-198.77811050978445,0.07145043133307336
-198.3661884628753,0.07210571117337937
-202.31447300482037,0.07372512062987333
-196.6933642636508,0.06953558982126004
-199.91302305599567,0.07251035980821798
-201.83943043023322,0.07342588316836823
-202.35870045140308,0.07383385387757944
-198.087974458101,0.07198736157346428
-199.80893191223137,0.07221662769129564
-200.3113218009453,0.0725157984686431
-193.04627979296586,0.07008546502623797
-200.4680347070115,0.07304700192707973
-196.34464465512428,0.07020418133008602
-196.69149205019633,0.07069781953273331
-201.89982245246452,0.07224798161278471
-197.66401973449663,0.07220679192748497
-196.15951141680316,0.07072200231427572
-197.29707332532948,0.07183362555017883
-202.30069534688963,0.073413088398561
-194.1330966572327,0.07110027060480989
-198.51527311442922,0.07158390698463318
-196.8533371559434,0.07121699835199917
-199.14658238118372,0.0734345451921896
-197.60968855918722,0.07051813896937925
-200.62154085394934,0.07286802364000321
-197.6468853635137,0.07128260452236704
-196.62617542362915,0.0712291935239304
-199.10776686864975,0.07205182886328279
-201.7849280540932,0.0752376420214537
-200.26912294600734,0.07226049187863369
-197.30676443955943,0.07187217172334034
-201.1936372819728,0.07312789823311847
-201.71774309205765,0.07340915078778516
-200.6731539339723,0.07319806244453783
-198.49263297573938,0.07118229341719763
-197.7963394409389,0.0716002473415132
-200.99992770511227,0.07332223845235314
-195.93852315256436,0.07114197014215601
-203.1741263781509,0.07553128051376835
-205.2091210090588,0.07564497772695085
-202.89743937823545,0.07282239533664697
-195.6859321758173,0.07076195989126763
-196.76501923582848,0.07106843242562531
-199.60176641780774,0.07234643768240179
-200.3017005393128,0.07338670082830477
-201.81072683089369,0.07450859637959929
-197.25056468783194,0.07185271430763394
-197.1362728518575,0.0711058955830106
-197.00114202336528,0.07152046374175748
-194.67970374577925,0.0697529321604391
-200.8404976228719,0.07324640694694078
-198.70415663779352,0.07263449373693293
-199.13258774701288,0.07188536686614203
-198.94559104784432,0.07169102584594707
-204.66174155540148,0.0748368966280596
-195.60709283095176,0.07035098730309895
-200.1950766393546,0.07354812723614107
-196.65246945571698,0.07143199470551752
-198.87625576741553,0.07205871193834558
-199.5590590753592,0.0736477859061025
-201.4583230667303,0.07277052028557324
-199.9423264344743,0.07208663300388236
-199.81937746398802,0.0718166740666741
-199.93597507102342,0.07241467790401569
-207.5699063288833,0.0763886728045186
-200.86809112746022,0.07228590274494473
-195.16337281133843,0.06899762998606797
-191.70451667563728,0.06799506628084276
-200.04204803173138,0.07206024143784791
-198.2789393498154,0.07178594482859137
-187.84734213044746,0.06664312769362901
-193.66957928214322,0.07024488153101903
-200.21815049618533,0.07361068726677046
-197.7791029296155,0.07169848136354433
-199.8238771381074,0.07246947033565591
-194.39887326547694,0.0690791987898676
-199.81962102976422,0.07157102695116312
-195.7918072572476,0.0695501773321713
-199.0176115168668,0.0705723969876547
-198.76552356631083,0.07200464139741314
-198.70936740052935,0.07294727279708169
-199.90021091508004,0.07312223460996183
-198.36857597904364,0.0714262522907529
-199.00844232919513,0.07241061490335317
-201.90008064951866,0.07263608175943681
-200.87151750105633,0.07293185910234469
-197.44385135709157,0.07065203954607391
-199.33868487560648,0.07248499809557858
-199.82576468121795,0.0721745982037983
-198.3881382447195,0.07142364944474115
-197.57850166256253,0.0711014222364764
-201.13107876136394,0.0727391445794979
-198.76730485285626,0.0723781248268796
-203.90442829480403,0.0735612512246073
-193.27838062625733,0.06955622037893006
-197.59430679675745,0.07131225026547597
-198.11987488970422,0.07168755142013444
-201.58722586266305,0.07270530663771418
-201.28011929522165,0.0740311471746536
-199.0319225756674,0.07226487806756629
-199.67139455488547,0.07412455619148711
-200.54149369947498,0.07199584094008943
-191.42295366027193,0.06872748967155923
-196.45729549646688,0.07072513574257648
-199.88417619985384,0.07411481445614508
-198.01691873438875,0.07214426021898698
-201.23755339468542,0.07435904476156388
-196.78864861584296,0.07100753406003027
-197.2735057062887,0.07130094410136739
-196.6482643362781,0.07146537926834737
-196.9118354009853,0.07114410622158798
-206.70669694934918,0.0762337549891288
-200.36267102161602,0.07286714182645904
-197.19273022144503,0.07140138903855392
-193.96566690405024,0.06893869327500228
-203.3024669913804,0.07373189427475241
-198.36111073553226,0.07077301490652158
-201.8944280424276,0.0728343066471274
-199.17474187228896,0.07173980388151326
-197.720660689655,0.07162643303827418
-196.36548688518593,0.07204742012019119
-200.82549496700136,0.07330946771841626
-202.90234445197467,0.07487053294006761
-199.28380103934768,0.07244253175802781
-201.8181622934817,0.07387142248659011
-198.23159777649832,0.07212055591724298
-198.12082617338274,0.07188675729219779
-197.6683288893767,0.07231588615355584
-198.08669911750104,0.07157600060286515
-199.74257099006488,0.07244572258352569
-198.64940382033137,0.07066223130689007
-201.28093553545034,0.07329647847295412
-199.49903859484542,0.07275129961850621
-201.18595695781127,0.07332161800383626
-198.9979547815238,0.07172918094481419
-202.69399261109888,0.07420722933969881
-204.72276792122943,0.07462896160880306
-195.47618886992035,0.07030948952431644
-198.45849418462083,0.07195621471906549
-195.20453353574027,0.06888070035066896
-197.25676605952626,0.0711716849346236
-197.7417628029528,0.07174914932404983
-203.22597964429707,0.07408680144484366
-198.66966516427792,0.0718529800980182
-196.4732715176076,0.07014233197198227
-200.12606975540538,0.07313729487351164
-206.23237979997825,0.07506530343267719
-197.6055912244748,0.07179235215643504
-201.423906505944,0.07374073156873961
-198.5691013528126,0.07270488760931046
-199.4154186404243,0.07097343136497446
-201.82840226058445,0.07276473507009941
-199.87153714983742,0.07213477688634236
-199.44379801729642,0.07277727918914288
-198.84102752995165,0.07178970054994613
-197.6777298528304,0.07114711938044939
-201.5607045461001,0.07446229522548034
-201.94851345041627,0.07316568205947434
-196.53473614474024,0.07086826838058931
-198.48729021956726,0.07272557476965716
-199.07181813312943,0.07143348365354253
-201.45635643824582,0.07371137720972332
-199.30351738390132,0.07302537962630182
-199.52792135872616,0.07203127784604928
-196.43819664243784,0.07172973077524569
-198.15983666857915,0.071700707965149
-197.92245387802464,0.07146718723754643
-202.0062574210089,0.0746989538772664
-197.97237463482386,0.07148500408992726
-202.90403733184922,0.07347673722137586
-199.9383835263892,0.07359692879666868
-198.58868725391528,0.07159931009510448
-199.73936517227153,0.07244149658277368
-202.9677103162863,0.07384088949939248
-196.59403943578303,0.07107791217602534
-203.49992124438495,0.07455503706154162
-196.56495317542775,0.07177390384521211
-194.95727258964365,0.07064065877623922
-200.42132764583062,0.07277510824843617
-199.09571454456804,0.07219886669145324
-200.06693951371636,0.07273430870118903
-200.607272566521,0.07239478205285887
-197.59908315350435,0.07095775280888006
-199.53387603674182,0.07241294069816905
-195.64482587483258,0.07023430381657059
-194.75452201993272,0.07103638553641303
-200.03613879077224,0.07304390988970053
-198.9687237293706,0.07251163662996785
-200.45070504384447,0.07339981612423883
-200.41046557227065,0.07358589709434216
-199.52297942184833,0.07199982736367593
-199.81192229500772,0.0719500271961883
-200.08815772648782,0.07205827340230916
-192.96459491107174,0.06921824402450658
-202.17437634452705,0.07475386999300895
-199.4868221200836,0.07309290414306001
-195.86111029329547,0.07004068866426913
-199.12574114546578,0.0713197149107344
-200.6054810088349,0.07308471121241923
-197.31400503737447,0.07105710464973664
-199.35948669176165,0.07217241054038499
-203.1586560949243,0.07452273330691525
-195.2909736094075,0.07128490527943153
-197.72570942028128,0.07218608477515939
-198.31134341730012,0.07210027729689757
-198.36505736628192,0.07243196436507195
-201.01657102308346,0.07376476177531731
-198.6019168652013,0.07111885569231419
-203.04435234041532,0.07464739086568065
-196.51507668145342,0.0708627174433907
-202.16381355466407,0.07494493734667305
-198.06652963961204,0.07111164569825447
-198.3531637170006,0.07093037459925332
-198.64541010666693,0.07135765254206441
-202.24535689549072,0.07352980023622932
-195.04429813683228,0.06984468460010296
-200.89064887631952,0.07288024943193032
-200.56383792296197,0.07396518420347502
-204.30124885258635,0.07491229306153742
-195.2514395357521,0.06977956641364053
-206.5929161516135,0.07580325494989601
-197.465501368164,0.07143703589226769
-193.0613776924558,0.06977915208046641
-194.956698831831,0.06989713105642799
-202.01901814701878,0.0741572446699209
-194.33042560700792,0.06974490684207502
-196.44778855823225,0.0704956638489176
-195.5942268493284,0.0708214447320757
-197.48441577790948,0.07108996274035727
-199.4695114652023,0.07187843960421177
-198.18236672080678,0.07188503557739066
-196.37363301772274,0.0713844318516623
-201.64636412901208,0.0731773634247184
-198.79685443799696,0.07169324028566618
-199.9220267329292,0.07165234670157691
-203.4410388156576,0.07487810501031404
-206.55579227773066,0.07536758245025563
-198.98231495958603,0.07206498352170417
-191.48489565413033,0.06784519170215965
-200.99699285435074,0.07377239812067733
-196.4029074278149,0.07123829016055316
-198.62131092058934,0.07150572973606908
-198.2111408432919,0.07169630463697209
-196.30194639479205,0.07082531043917609
-196.16449431911852,0.07006036294677061
-200.1771623005549,0.07363499315290684
-194.98808977065136,0.06979411994389065
-197.59722979276418,0.07139607139642304
-198.22407782659684,0.07248145967882536
-203.41887496223498,0.0731162861344678
-192.09186248690588,0.06899856785203716
-199.58462710944588,0.07262357948528446
-199.72359539210095,0.07273993667165397
-196.07785074659247,0.07097677011625497
-200.49049808019961,0.07192130443603033
-202.11297591340377,0.07366760123950271
-197.9773864072797,0.07158635178308378
-199.68270623153126,0.07162382611255495
-194.5275123368116,0.0701400358507889
-196.98029413830355,0.07133203703555842
-196.25553443209625,0.07054178835970758
-193.16677251518348,0.07004287496694594
-198.07974257319268,0.07138404009858652
-196.82996344975686,0.07118788823051526
-197.93666301500298,0.07130677332766022
-194.5365248664726,0.06955173234006062
-200.2301284769566,0.07261658107201321
-200.52354932501763,0.07258530324363395
-199.35747585618455,0.07209565012654809
-196.97151029656027,0.07007653651268059
-201.60969716663638,0.07392574285140606
-201.0727593783929,0.07299014068047803
-200.5448845085316,0.07259302189561263
-197.14513583217453,0.07139642352940807
-198.97431585498,0.0720714537467382
-195.09440557876394,0.07004270043875085
-199.2553923964235,0.07226509524115969
-195.39784280584018,0.07035280095042208
-195.90088441421108,0.0707222587839778
-196.2200336385133,0.07112249831475852
-201.62206287191924,0.07433192895912467
-202.17715647041325,0.07423023542798404
-197.3292221565838,0.07155690273984071
-203.2206626447623,0.0750840018699799
