73,193595.38,1108.912,2296.687,4,46932.21
74,165871.36,883.2335,1878.578,5,58472.64
75,191885.72,818.313,2407.708,4,115131.4
76,193914.36,750.556,2388.032,4,45346.13
77,393607.43,668.2217,2116.773,5,182116.9
78,174269.87,1480.809,2162.557,2,62496.78
79,198307.09,284.411,1353.475,5,64900.5
80,613776.99,698.9105,1477.143,5,282005.7
81,287385.64,424.5805,1626.443,5,82280.54
82,393795.31,159.3139,1574.545,5,114558.6
83,250597.02,1350.042,2972.17,5,121718.5
84,293825.01,1834.282,3547.746,2,129522.9
85,400322.56,1246.31,3070.62,5,155419.3
86,869252.98,1147.717,2813.563,2,429376
87,291034.69,488.3746,1684.941,4,92411.02
88,298622.15,1252.82,2466.033,2,93544.29
89,338065.68,942.7553,2990.378,5,116862.2
90,330511.81,685.2128,2152.747,5,110571.2
91,217365.3,666.6443,2643.718,5,55222.54
92,347938.8,441.1964,1478.067,5,87735.87
93,339854.39,1197.078,2696.002,5,177678.3
94,322658.96,931.3883,2144.985,5,91517.81
95,174100.84,485.8175,1686.556,5,51276.28
96,201016.05,1192.326,2688.076,5,59328.62
97,306474.59,1024.888,2364.413,5,79322.84
98,202513.6,646.1652,2060.351,5,74515.39
99,208682.52,1656.282,3032.096,4,77510.65
100,377330.04,549.9962,1918.727,5,180359
101,257846.43,1203.591,2579.69,5,104337.9
102,489730.49,1245.684,2861.321,5,193411.3
103,217061.48,585.1326,1944.111,5,65705.1
104,1037450.2,949.3885,2426.709,5,393515.6
105,234362.92,948.0226,2478.267,5,69707.95
106,461108.99,828.9903,2293.349,4,154876.3
107,349544.81,969.024,2476.321,2,127968.9
108,150694.7,699.1163,1161.088,3,118657.2
109,215133.14,963.5786,3003.972,5,57689.34
110,242428.89,1208.683,2366.841,5,144017.2
111,154876.3,845.6696,2966.343,5,31679.24
112,268496.8,693.4457,2233.861,5,87112.3
113,447029.33,854.4377,2222.189,5,104424.2
114,599642.87,1159.767,2633.046,5,273437.2
115,635587.33,1491.219,3115.74,5,261151.3
116,337240.19,808.2423,2971.942,5,90010.73
117,412344.39,844.325,2388.172,5,129153.8
118,198750.88,826.6431,2423.19,5,48649.47
119,296643.11,654.9909,2065.865,5,72380.92
120,569809.88,1765.525,3478.726,5,243437.1
121,201527.69,765.2786,2534.538,5,45313.92
122,271883.51,929.6998,2183.964,5,75125.71
123,316960.12,455.9662,1453.197,5,42656.32
124,306036.48,694.1085,3028.794,5,366043.6
125,78120.974,1376.19,5060.493,4,46872.59
126,216335.01,1381.303,3312.251,5,57689.34
127,211490.56,968.0599,2181.137,5,62272.22
128,310925.91,1423.689,2951.986,3,86824.59
129,183659.14,1002.959,2317.575,5,53320.39
130,67208.01,796.7197,1547.617,5,27603.29
131,342530.43,973.8452,2264.526,5,143021.5
132,646681.98,828.2605,2146.856,2,156627.6
133,208682.52,1871.308,3261.72,5,42928.98
134,267440.72,1470.155,2494.255,5,76754.29
135,1008586.6,799.3563,2028.47,5,237314.5
136,346125.07,562.9705,1514.457,5,161916.1
137,381537.05,776.319,2653.43,5,116120
138,208682.52,405.2001,1421.607,5,45313.92
139,256381.38,980.2213,2449.668,5,84665.48
140,318737.47,585.5367,1743.12,5,116120
141,151881.27,1033.099,2004.897,5,43903.18
142,310925.91,962.837,2546.317,5,79784.77
143,259362.56,788.1948,2269.187,5,94205.25
144,474628.98,767.9267,3185.088,5,312068.6
145,237314.49,1659.798,3029.347,2,83060.07
146,345816.75,950.5073,2464.284,5,101360.1
147,703558.21,1249.321,3006.106,2,208682.5
148,274896.26,1130.703,2647.771,5,61614.68
149,264031.47,1363.518,2910.021,5,86410.3
150,321435.47,154.9223,1570.488,5,80064.52
151,106812.73,1063.487,3245.701,5,57606.87
152,294354.83,1019.055,2487.625,5,90661.29
153,257858.94,405.1638,1396.592,5,82841.56
154,462082.72,1351.006,3417.557,5,219414.8
155,389403.01,458.2657,1364.439,5,177875.5
156,315619.13,2420.98,4471.168,5,89171.2
157,131594.13,1063.975,3641.723,4,48172.85
158,372912.23,1935.25,3657.136,5,133651.7
159,212259.93,731.4363,1546.776,5,135941.8
160,328680.57,1103.959,2185.419,5,90179.51
161,548387.78,1007.258,2324.08,5,85175.13
162,1139871.6,1252.104,3002.281,5,255937.9
163,415629.01,363.8808,1359.572,5,178967.7
164,312483.9,1381.008,2473.361,5,155040.1
165,442559.28,1199.955,2952.678,5,110195.5
166,170420.31,837.2607,2960.268,5,67208.01
167,229008.48,1012.04,3028.828,5,105604.9
168,348284.58,857.2327,2356.539,5,89842.25
169,482741.91,2189.909,3758.228,5,166016.1
170,214644.88,1351.818,2930.977,5,540189.6
171,139117.15,703.6758,2751.959,5,59964.29
172,320178.61,608.5599,1445.337,5,81088.06
173,450697.93,474.9292,2139.655,5,198307.1
174,372051.12,563.7947,2080.915,5,146674
175,490615.8,1374.549,2726.334,4,77953.57
176,190931.06,570.4609,1885.96,5,40572.85
177,234908.57,1132.867,2255.268,5,112974.9
178,176673.59,1000.991,3273.158,4,85332.14
179,501194.03,615.6883,1856.644,5,225537.3
180,494875.69,1334.474,2929.135,5,246841.6
181,155021.3,590.1473,1932.895,5,28619.32
182,135519.29,2358.56,4346.309,5,47971.43
183,369666.18,406.9512,1491.138,5,110899.9
184,35248.427,1025.17,3145.404,5,28198.74
185,189602.97,1182.082,2711.141,5,132364.3
186,285000.7,576.015,1942.591,5,90627.84
187,792993.57,715.7393,2024.297,5,265921.2
188,231055.04,564.3026,1922.219,5,72278.76
189,354549.04,311.9402,1474.483,5,98552.62
190,165856.84,1216.663,3471.889,4,74515.39
191,375895.52,1102.932,2621.737,5,196897.7
192,346479.15,1008.1,2325.474,5,113911
193,325532.32,460.8453,1621.238,5,53672
194,411355.01,702.6906,1485.294,5,147512.1
195,948010.8,1251.312,2783.765,5,98009.73
196,948113,1289.156,2830.144,5,247229.5
197,417661.69,1404.276,2994.669,2,151551.5
198,289770.58,228.6147,1666.382,5,103745
199,155907.15,1469.448,4162.265,4,56366.43
200,197806.44,1328.384,3126.706,5,54161.29
201,182682.89,997.9556,1978.042,2,102158.2
202,167900,1220.184,3057.412,4,63562.14
203,352029.14,720.0056,2355.429,5,147971.6
204,247357.89,694.4596,2281.823,4,63006.26
205,144233.86,1191.997,2953.203,5,45919.35
206,360042.91,498.4398,1568.869,5,86410.3
207,500838.05,423.1435,1397.183,5,171715.9
208,220607.24,894.144,2351.259,5,72740.77
209,361393.79,686.3963,2236.081,5,78203.24
210,323198.76,886.303,2657.762,2,103843.6
211,304080.24,510.6722,1585.486,5,126402
212,250419.02,1071.467,2461.191,5,89435.37
213,154254.42,1341.264,2564.014,2,65261.48
214,293825.01,1264.993,2986.667,2,104337.9
215,187728.85,701.8903,2556.863,4,126717
216,142004.98,789.3595,1992.468,5,62052.59
217,67160.002,649.5065,3479.851,5,83950
218,219940.59,971.7424,2351.221,5,93745.17
219,199344.17,639.7625,1882.398,5,32037.46
220,442284.9,1256.94,2704.088,5,147828.9
221,1080128.7,1374.312,3484.983,5,199223.8
222,602198.13,1773.406,3451.383,5,286193.2
223,379204.32,1329.239,3346.146,5,114344.7
224,262454.83,495.7992,2001.819,5,92422.02
225,287459.8,712.9365,2176.78,5,70398.32
226,210474.65,1226.669,3154.385,5,221867.9
227,777227.81,733.4788,2797.983,5,176242.1
228,364871.03,988.3272,2653.212,5,130523
229,399477.97,914.9465,2097.583,2,100167.6
230,276428.06,1844.55,3288.828,4,78120.98
231,483438.25,935.5417,2800.533,5,184844
232,354284.4,726.2869,3224.526,5,71093.86
233,333892.03,831.4766,1736.174,5,122824.6
234,349045.84,873.0823,1981.682,5,107398.7
235,258488.46,314.4075,1771.398,5,64622.12
236,447176.83,804.9025,2122.322,2,162176.1
237,117614.02,953.3611,3177.843,2,63607.58
238,140608.84,1506.479,3799.447,5,199344.2
239,471026.26,704.9784,1494.691,5,85857.95
240,154241.93,1550.539,2738.039,2,61225.8
241,486921.71,833.7688,2072.217,5,100904.3
242,287828.58,1140.084,2568.113,2,157106.4
243,420041.71,816.2998,2286.047,5,91009.04
244,179077.31,1007.074,2326.812,5,223546.2
245,412096.76,658.5359,2262.375,5,151887.1
246,335206.72,698.9333,2264.239,5,91366.08
247,384595.57,519.4557,2041.663,5,104561.9
248,187991.61,737.5063,2328.359,5,51697.69
249,211217.48,1000.247,2293.555,2,64439.23
250,273075.98,861.9061,2104.415,5,70355.82
251,190341.5,1354.994,2482.178,2,62272.22
252,254794.56,891.2729,3018.043,2,105763.8
253,494516.11,476.0611,1402.432,5,98903.22
254,763181.79,624.5175,1600.749,5,128786.9
255,328108.09,824.2639,2259.558,2,96148.89
256,362511.35,1364.842,2966.548,5,103745
257,136816.31,540.8967,2171.16,5,36004.29
258,340258.54,719.8188,2417.908,5,172475.9
259,274463.4,489.7976,1692.918,5,124105.2
260,209875,1327.888,2581.18,5,88747.15
261,245179.67,1332.846,2689.434,4,82928.42
262,161903.58,1254.308,2036.525,4,49170.71
263,363703.82,715.5015,2390.471,2,282615.8
264,715482.92,368.6239,1367.418,5,174100.8
265,251438.78,746.3934,2385.838,4,85771.17
266,237314.49,1168.602,2355.431,2,34410.6
267,189894.06,877.7079,2027.396,5,100956.3
268,358431.54,359.4163,1288.263,5,193138.3
269,284375.44,863.3068,2304.689,2,67539.16
270,149030.78,1115.981,2672.02,5,60093.06
271,172908.37,964.5691,2515.386,2,44121.45
272,512217.53,1439.278,3032.296,5,148181.4
273,370108.48,1231.1,3011.168,5,104570.3
274,396544.8,867.1031,2247.375,5,111620
275,255937.89,917.2708,2402.713,2,124414.3
276,381590.89,695.7682,1680.706,5,89435.37
277,183918.73,537.2791,2067.485,5,46276.32
278,256381.38,321.2596,1309.261,5,42928.98
279,305703.6,319.5662,1256.045,5,113750.2
280,270883.44,1155.57,2645.226,5,122911.9
281,1066927.2,917.1052,2446.399,5,241228.8
282,239857.15,554.9641,3024.918,5,110334.3
283,285113.19,760.8668,2499.599,5,100904.3
284,699089.62,1032.041,2376.566,5,168255.5
285,670169.01,577.2678,2340.968,5,218222.3
286,173080.64,735.2039,2325.352,5,60048.38
287,357741.46,729.5923,2665.225,5,84665.48
288,157218.74,650.7612,2208.221,5,109213
289,367281.23,729.5264,2628.006,5,119247.2
290,734636.55,587.7328,2882.896,5,213281.6
291,300465.29,928.5364,2890.728,5,103360.1
292,459101.54,1156.749,2799.584,2,60816.05
293,299821.44,816.4946,2358.593,2,160704.3
294,259958.8,506.4882,1562.069,5,73933.23
295,262343.74,1284.901,2692.52,5,85857.95
296,456185.6,441.5532,1680.494,5,426563.2
297,231141.15,710.8524,2607.868,5,44585.6
298,392038.93,795.0605,2661.013,5,156348.9
299,239257.51,893.963,2533.901,5,230262.9
300,186288.48,1112.398,2633.653,4,66102.36
301,294035.04,528.3018,2144.631,5,68408.16
302,268306.1,1058.583,2055.198,4,90627.84
303,284375.44,1000.319,2243.139,5,61614.68
304,268379.32,318.9703,1307.734,5,68724.06
305,215271.37,1035.362,2391.684,5,72340.52
306,266978.8,2237.155,3596.868,4,74754.06
307,304296.38,360.5627,1831.021,5,90692.25
308,287589.91,1606.329,3111.78,5,60859.27
309,590285.78,574.8141,1935.055,5,161016
310,362962.07,945.1759,2773.422,5,103360.1
311,380352.15,269.4727,1025.699,5,123229.4
312,221889.05,1497.661,2356.29,3,78313.78
313,434730.6,1182.287,2914.519,5,95170.75
314,288467.73,495.4171,1720.381,5,76532.26
315,187991.61,1252.044,2629.738,5,77546.54
316,199741.08,1719.816,3108.433,3,96345.7
317,184000.01,1015.662,2589.494,4,49450
318,131480.94,843.4123,1925.137,4,46541.93
319,90634.278,1139.018,2530.212,2,24924.43
320,490423.66,937.5542,2118.395,5,218601.9
321,474145.87,655.7711,2031.719,5,116354.8
322,219923.74,450.8177,1596.995,5,82686.73
323,283288.06,963.6011,2413.018,2,57578.88
324,400490.22,380.9611,1394.251,2,81570.85
325,233068.74,892.9855,2115.635,4,53175.88
326,174848.38,392.6458,1345.006,5,44424.02
327,173809.53,1406.744,2683.089,5,59095.24
328,277150.01,454.5885,1861.721,5,95450
329,141616.06,1087.171,2503.405,2,78172.06
330,370367.65,812.1837,1953.492,2,78093.02
331,468244.63,958.9999,2138.467,5,103358.4
332,185403.97,1080.292,2380.882,5,34547.32
333,84357.241,1199.878,3276.46,5,36069.99
334,147441.13,2260.01,3217.693,4,42289.32
335,155462.96,715.703,2579.835,2,29941.01
336,249457.95,837.2709,1787.449,5,78596.34
337,333763.49,846.9162,2187.73,5,104089
338,164053.24,2330.411,3347.209,3,42993.26
339,231937.34,1683.752,3185.158,3,87117.93
340,248908.37,1182.553,2546.37,2,54307.28
341,184418.47,1433.331,2928.896,4,57701.48
342,192338.28,918.6865,2266.155,5,65621.3
343,158609.99,913.544,2843.406,2,58912.28
344,86982.959,843.1793,1927.568,5,68670.76
345,286128.16,1534.609,3109.51,3,140775
346,431250.01,860.334,2316.535,2,312800
347,264862.82,1111.929,2328.998,5,86368.31
348,205095.24,1026.788,2219.888,2,69523.81
349,725074.22,1323.019,2764.756,5,267371.1
350,934665.99,1246.296,2645.565,5,495089.8
351,163300.01,798.7457,1854.899,5,51750
352,396285.72,1199.835,2956.845,4,92698.41
353,97912.7,1117.975,2457.625,2,44031.75
354,1052490.6,1419.336,3248.176,5,283232.1
355,777420.33,1007.392,2242.493,5,207312.1
356,929077.31,1316.385,2731.598,5,225091.7
357,149705.07,987.908,2734.841,5,58730.45
358,162008.77,748.4186,1873.38,4,46450.07
359,188094.15,1039.835,2202.456,2,60005.5
360,361657.08,599.0173,1982.237,5,105934.2
361,186681.28,862.8149,2432.237,4,58832.89
362,400421.29,1125.875,2091.212,2,108471.5
363,329284.13,1080.345,2190.855,5,81448.37
364,191985.45,1641.709,3120.041,3,58177.41
365,295295.84,354.6511,1325.059,5,76935.31
366,926984.14,1105.048,2504.321,2,367317.5
367,434144.71,1320.522,2951.953,5,78307.27
368,509817.81,1419.495,2854.031,5,112159.9
369,291850.72,727.1454,1636.477,5,301006.8
370,274063.57,1493.124,3458.948,5,76160.82
371,204405,1686.214,3217.087,3,74852.54
372,138189.3,1391.068,2911.3,4,38002.06
373,212750.01,416.0944,2051.005,5,57500
374,190821.9,1070.835,2409.489,4,57013.86
375,366244.04,981.0324,2344.992,5,108728.7
376,202520.9,639.9238,2026.152,5,82592.32
377,209013.68,585.4047,1678.724,5,169967.2
378,394450.01,1203.45,2651.447,5,173650
379,184838.79,453.215,1904.24,5,46925.02
380,250407.55,266.4757,1651.314,5,86546.39
381,371966.6,552.8672,1678.609,5,121318.3
382,156053.6,954.3504,2137.932,5,56953.87
383,276378.6,572.3683,2124.562,5,72549.38
384,215256.41,331.3729,1730.622,5,43051.28
385,447963.64,606.0891,1897.476,5,109399.9
386,173670.16,521.2531,1915.007,5,40730.46
387,213041.83,1284.279,2692.328,5,55275.72
388,439273.26,836.4246,2260.948,5,80389.88
389,209309.31,522.9255,1984.078,5,70146.91
390,155002.03,1888.539,3275.786,5,64489.89
391,143947.19,1107,2308.456,4,35698.9
392,290464.74,1202.152,2854.9,4,97960.66
393,206716.83,1003.921,2231.761,2,73499.32
394,276000.01,689.0454,2114.304,4,47150
395,308723.01,548.9375,1783.801,5,181268.6
396,207283.95,868.7522,2196.849,5,54124.14
397,156053.6,1887.282,3070.255,4,43284.94
398,71397.804,1160.065,2924.583,4,29941.01
399,474697.03,732.939,2169.537,5,121223.3
400,236782.05,562.6318,2170.322,5,48715.93
401,246645.56,568.0802,1833.899,5,67884.1
402,100763.03,1142.558,2811.981,5,101338.8
403,323106.52,747.8246,2802.765,5,96931.95
404,214755.82,450.049,1369.417,5,62015.05
405,178022.87,1121.629,2249.756,5,38397.09
406,358800.01,1272.406,1896.055,5,105800
407,235649.12,1528.04,3548.384,5,46450.07
408,262879.53,1371.379,2672.309,2,126867.9
409,112510.31,633.5964,2008.935,5,64621.3
410,145397.93,1272.28,3090.48,5,45004.12
411,507551.96,542.4161,1322.475,5,145014.8
412,288255.13,848.3344,2577.726,5,76944.6
413,264138.17,668.7045,2161.451,5,68905.61
414,520044.28,973.0053,2449.835,5,100580
415,620052.8,966.7503,2284.854,5,272023.2
416,229881.38,1212.436,2597.411,5,122356.3
417,276795.81,1267.164,2925.806,3,103656
418,282136.48,845.8348,2548.659,5,88671.47
419,158746.03,1965.829,3583.145,4,54460.32
420,297442.55,1077.129,2441.96,2,101061.6
421,130474.44,936.6062,2017.676,5,138486
422,431250.01,654.4589,1972.059,5,170200
423,283232.12,1359.404,3055.313,5,693352.3
424,211890.26,869.5345,2194.963,3,63336.76
425,168714.48,615.6763,2210.471,4,46541.93
426,196863.89,899.363,1969.037,4,55438.68
427,175603.91,869.4858,2217.302,2,69108.64
428,438544.8,512.1768,1672.455,5,152636.4
429,322302.84,1025.677,2692.705,5,444475.4
430,250931.26,492.5872,1162.615,2,71202.46
431,128757.67,1909.944,3550.657,5,33190.87
432,178250.01,1043.58,2233.444,5,69000
433,238877.48,1233.196,2626.024,5,66291.36
434,246911.77,790.3098,2126.69,4,67757.18
435,196984.13,1441.599,2767.517,3,60253.97
436,237594.35,885.6896,2017.892,2,73541.11
437,409177.7,817.1689,1892.995,5,100580
438,228590.89,875.2154,2254.656,4,89150.45
439,132250,1482.644,3365.287,5,147200
440,552685.37,1163.361,2523.562,5,262961.9
441,248931.5,625.5703,2178.667,5,62948.2
442,325742.02,864.5544,2204.952,4,133725.7
443,259639.17,657.7866,1498.132,5,63467.35
444,226304.98,318.3276,1177.078,5,155441.8
445,218799.72,286.8506,1167.093,5,51820.99
446,345473.24,1326.933,2776.951,4,69094.65
447,289641.92,426.1602,1520.718,5,71545.02
448,273378.58,475.728,1744.959,5,99099.73
449,356872.47,405.5514,1495.634,5,147280.7
450,273378.58,1297.201,2872.36,5,61510.18
451,405588.39,574.1044,2591.297,5,98564.77
452,354200.01,1336.495,3011.382,5,90850
453,791709.52,1439.285,3312.701,5,286742.8
454,236073.38,1236.545,3190.791,2,84065.16
455,701500.02,978.9137,2332.155,5,161000
456,449115.22,592.0015,1928.886,5,133583
457,88368.421,959.3967,2930.482,5,60045.21
458,648861.16,1026.063,2216.641,5,137811.2
459,164675.58,1674.678,3202.675,3,63336.76
460,80437.922,534.4289,1995.729,5,33987.86
461,469250.18,912.8688,2279.833,5,183122
462,202777.78,759.4417,2086.95,5,62571.43
463,302882.93,1064.277,2270.369,5,88007.49
464,189490.43,686.8646,1955.231,5,59718.2
465,290596.15,1095.279,2607.406,5,74773.28
466,546867.63,855.0094,2439.953,2,143116.4
467,247250.01,1372.104,2688.003,2,102350
468,142748.99,728.0792,2305.125,5,45317.14
469,305797.24,601.733,2113.197,2,85392.44
470,160585.1,440.3773,1142.548,5,188587.5
471,275802.81,898.8263,2030.138,5,79458.84
472,260634.79,748.6917,2395.563,5,72139.98
473,645725.02,684.9504,2629.992,5,255300
474,149727.03,1330.219,2858.611,3,51432.95
475,373866.4,1475.498,3412.759,4,154078.3
476,304333.11,1292.099,2685.578,5,1770874
477,241065.07,1383.862,2897.609,3,122172.6
478,225452.77,761.9196,1756.222,5,100830.6
479,181155.26,1537.167,3082.76,3,35120.78
480,181024.27,836.02,2111.893,2,54307.28
481,228851.55,829.7005,2531.842,5,53247.64
482,270024.73,971.8663,2063.718,2,126934.7
483,152945.34,3606.122,11445.86,4,46450.07
484,750565.11,1296.746,2809.349,5,184667.3
485,82913.579,1042.512,2683.471,5,54124.14
486,246100.01,395.4442,929.7864,5,69000
487,447504.44,810.8805,2113.269,2,151075.7
488,92316.148,1761.255,3269.027,5,39234.36
489,173965.92,980.4078,2997.489,5,41202.45
490,720063.62,569.7914,1308.226,5,180303
491,198262.48,1099.611,2475.857,5,56646.42
492,210450.01,1185.324,2588.799,5,82800
493,254908.91,1193.9,2564.252,5,65709.85
494,301269.85,427.5523,1567.797,5,143682.5
495,182324.39,1309.125,2895.866,5,50773.88
496,173809.53,670.6951,2249.062,4,25492.06
497,164237.56,812.6714,2446.289,4,66381.73
498,215344.99,388.3009,1338.101,5,77155.69
499,186681.28,975.632,2437.144,5,36204.86
500,201250.01,704.47,3161.438,5,106950
501,482339.27,976.983,2348.976,5,86132.02
502,372335.41,553.0795,1667.729,5,93083.85
503,420325.78,760.61,1754.365,5,131279.8
504,201250.01,801.0892,2139.796,5,52900
505,360518,756.898,2436.367,5,117325
506,192338.28,1292.479,2525.509,5,65621.3
507,97750.003,1107.746,2854.21,4,32200
508,171041.58,947.4109,2634.745,2,58177.41
509,184252.4,840.402,2419.467,4,56427.3
510,197995.29,970.0906,1768.056,5,42993.26
511,685188.6,585.9465,2101.796,5,269469.1
512,120581.7,968.5718,2763.581,5,60576.59
513,263237.9,1245.813,2642.826,5,59514.66
514,229218.99,1028.987,2124.382,4,82611.92
515,104795.12,1406.797,2864.457,3,44424.02
516,449772.6,518.3928,1315.385,5,129153.8
517,199338.55,664.0204,2623.601,5,50119.41
518,211734.84,1188.193,2417.783,5,92705.52
519,228482.47,1140.248,2367.886,4,83084.53
520,194616.59,332.1642,1183.172,5,33395.75
521,407691.53,569.2129,1841.895,5,447886.5
522,432731.95,955.0452,2127.125,2,177708.6
523,202578.73,612.1241,1986.694,5,53792.09
524,292995.23,311.1173,1142.612,5,69815.27
525,151800,690.1056,2467.651,5,31050
526,163708.16,2276.357,3313.624,3,54380.57
527,219250.85,768.0318,1575.312,5,76160.82
528,256177.31,670.0297,2443.744,5,85392.44
529,218747.05,432.2082,1732.257,5,65158.7
530,277567.48,515.4716,2013.817,4,53247.64
531,157190.33,480.8251,1714.944,5,69094.65
532,483505.83,732.7498,1650.794,5,166169.1
533,218201.1,927.0974,3435.115,5,87280.44
534,143881.92,1452.409,2846.51,3,101963.6
535,281578.65,1220.865,1992.968,5,102392.2
536,241831.27,526.7453,2331.138,5,74852.54
537,322752.56,568.986,1392.415,5,66381.73
538,188587.49,592.0802,1607.469,5,34288.63
539,172500.01,926.9816,2201.262,5,69000
540,232300.01,1209.254,2904.834,5,117300
541,142979.14,1112.354,2936.179,5,104506.8
542,155002.03,1116.194,2435.773,5,85986.52
543,244950.01,333.451,1243.646,5,55200
544,184000.01,1134.664,2417.82,5,77050
545,398445.81,727.0771,2591.057,2,108248.3
546,204867.76,1106.216,2389.759,2,98428.09
547,173338.06,757.523,2213.908,5,74773.28
548,147280.7,776.1951,2548.174,5,90634.28
549,314740.97,932.2682,2486.879,5,96139.06
550,234305.67,505.8411,2105.58,5,78863.86
551,410550.01,1255.168,2865.165,4,125350
552,120339.85,947.4341,2623.657,4,28789.44
553,168806.34,560.7524,2142.609,5,35120.78
554,163141.7,379.9401,1306.826,5,36253.71
555,286232.85,679.0817,2427.51,5,72139.98
556,307550.9,728.1715,1851.928,5,60371.1
557,178250.01,291.2503,1356.391,5,55200
558,166871.35,1402.067,2920.949,3,67434.31
559,664939.14,939.1831,2102.002,4,266435
560,259450.66,864.2264,2267.572,4,110866.6
561,252653.9,829.2379,2498.16,5,65460.33
562,142523.81,1380.259,2982.483,4,54460.32
563,248099.65,851.728,2191.714,5,106163.6
564,305797.24,298.2207,1278.257,5,69237.11
565,174300.56,1113.849,2494.943,5,73149.09
566,232875.01,399.4456,940.601,5,52900
567,144253.71,678.8417,2958.204,5,158396.2
568,258396.04,855.2125,2583.714,5,67757.18
569,336953.94,712.691,2405.415,5,77314.77
570,166978.73,1008.99,2780.01,4,46063.1
571,278300.01,839.2488,2401.498,3,204700
572,198262.48,1166.382,2722.183,5,53247.64
573,160875.84,829.1793,1915.102,5,30589.07
574,142384.68,1868.812,3075.232,4,52397.56
575,247589.16,373.9908,1423.637,2,59882.03
576,216018.39,1071.639,2270.432,2,49147.04
577,125724.99,724.1251,1666.957,5,66291.36
578,51679.207,735.7361,2435.336,5,53976.06
579,891504.48,1241.7,2658.374,5,163442.5
580,299410.14,823.9597,2277.681,5,79458.84
581,708080.3,570.3036,2063.904,5,147280.7
582,121153.17,540.0114,1967.812,5,108580.7
583,149295.49,628.6929,1651.843,2,78093.02
584,364051.31,420.1975,920.5288,5,66608.76
585,191206.88,336.0378,1264.602,5,64489.89
586,169174.61,728.9645,2576.493,5,69523.81
587,241500.01,1081.705,2327.253,3,105800
588,237724.35,958.624,2289.503,2,90725.72
589,441386.58,560.3309,2087.386,5,78468.73
590,308340.26,714.5566,2754.63,4,59340.96
